label,name,category,subcategory,organization,description,website,address,address_uf,address_uf_nb,source,comment,tags,submittedBy,submissionTimestamp,github_hash
aruai,Aruai,validator,,aruai,Validator operator in TON,https://tonvalidators.org/pool_address=Ef8iYtiliIeS9JcCOXbpkBYXiYOlF64fPhmnCgwyAKkQHHZt,-1:8E3E27F2A15E678A6123FA0F6ED7F6795B3922C92283C620764B27407F8D9A9A,Ef-OPifyoV5nimEj-g9u1_Z5WzkiySKDxiB2SydAf42amhXL,Uf-OPifyoV5nimEj-g9u1_Z5WzkiySKDxiB2SydAf42amkgO,,Aruai #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
aruai,Aruai,validator,,aruai,Validator operator in TON,https://tonvalidators.org/pool_address=Ef8iYtiliIeS9JcCOXbpkBYXiYOlF64fPhmnCgwyAKkQHHZt,-1:2262D8A5888792F497023976E99016178983A517AE1F3E19A70A0C3200A9101C,Ef8iYtiliIeS9JcCOXbpkBYXiYOlF64fPhmnCgwyAKkQHHZt,Uf8iYtiliIeS9JcCOXbpkBYXiYOlF64fPhmnCgwyAKkQHCuo,,Aruai #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:744A8C6E183C79AA356DD0FFDB3C80857967452C1995A291E18E07ECD2AFB0B1,EQB0SoxuGDx5qjVt0P_bPICFeWdFLBmVopHhjgfs0q-wsTON,UQB0SoxuGDx5qjVt0P_bPICFeWdFLBmVopHhjgfs0q-wsW5I,,wsTON jetton_master and main smart contract,['defi'],shuva10v,2025-01-17T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:48FB0195A7FC7454512377B9BD704503DED27F6E7C4C4A9D136FDAB3EF9EC04C,EQBI-wGVp_x0VFEjd7m9cEUD3tJ_bnxMSp0Tb9qz757ATEAM,UQBI-wGVp_x0VFEjd7m9cEUD3tJ_bnxMSp0Tb9qz757ATB3J,,Whales Team #2,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:98E0CE936589CE327181425AA2FE7C9E6880752DE0457C680FE2E5D0D555A16A,EQCY4M6TZYnOMnGBQlqi_nyeaIB1LeBFfGgP4uXQ1VWhales,UQCY4M6TZYnOMnGBQlqi_nyeaIB1LeBFfGgP4uXQ1VWhagpp,,Whales Nominators #2,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:00FF9FDD8B3B80D70E8EA734D262F5E1BD4C184C33535BF3190DD67408629E7A,EQAA_5_dizuA1w6OpzTSYvXhvUwYTDNTW_MZDdZ0CGKeeper,UQAA_5_dizuA1w6OpzTSYvXhvUwYTDNTW_MZDdZ0CGKeespu,,Tonkeeper pool #1,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:8E8F8C048D7511E7D2AAD0A797509A2E63988072E8E49B0246B185FBA8F9C84C,EQCOj4wEjXUR59Kq0KeXUJouY5iAcujkmwJGsYX7qPnITEAM,UQCOj4wEjXUR59Kq0KeXUJouY5iAcujkmwJGsYX7qPnITB3J,,Whales Team #1,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:EFBC198FDF051C8E85CF6358C77D3E3E7E06F6F788A65581F910774B9C029E7A,EQDvvBmP3wUcjoXPY1jHfT4-fgb294imVYH5EHdLnAKeeper,UQDvvBmP3wUcjoXPY1jHfT4-fgb294imVYH5EHdLnAKeespu,,Tonkeeper pool #2,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:A44757069A7B04E393782B4A2D3E5E449F19D16A4986A9E25436E6B97E45A16A,EQCkR1cGmnsE45N4K0otPl5EnxnRakmGqeJUNua5fkWhales,UQCkR1cGmnsE45N4K0otPl5EnxnRakmGqeJUNua5fkWhagpp,,Whales Nominators #1,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:C5BE7C6EC80DA880D3CEA048F596EF7AF14E0F3FCFC5CC97EB39652C8BFA3508,EQDFvnxuyA2ogNPOoEj1lu968U4PP8_FzJfrOWUsi_o1CLUB,UQDFvnxuyA2ogNPOoEj1lu968U4PP8_FzJfrOWUsi_o1COjE,,Whales Club #1,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:3F71CE6D210E2168D6CC545503D5DD1B351B75ED2EF081612A7CFFF111A4C008,EQA_cc5tIQ4haNbMVFUD1d0bNRt17S7wgWEqfP_xEaTACLUB,UQA_cc5tIQ4haNbMVFUD1d0bNRt17S7wgWEqfP_xEaTACOjE,,Whales Club #2,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:A90A3422830176ECA439F3C56142FF639BF0D4B8BFD92D8DC709FFFDC995B9FD,EQCpCjQigwF27KQ588VhQv9jm_DUuL_ZLY3HCf_9yZW5_ePN,UQCpCjQigwF27KQ588VhQv9jm_DUuL_ZLY3HCf_9yZW5_b4I,,ePN pool #2,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:58B49B50CD4DCCF80236DE014CF75B56EA46256E556D8DE8F9F604BC3F7B89FD,EQBYtJtQzU3M-AI23gFM91tW6kYlblVtjej59gS8P3uJ_ePN,UQBYtJtQzU3M-AI23gFM91tW6kYlblVtjej59gS8P3uJ_b4I,,ePN pool #1,"['defi', 'pool', 'validator']",ohld,2025-03-24T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:5E37041286E90BC8E5A32966743B1A1EE54DC44FE029408598782E152D9E2D99,EQBeNwQShukLyOWjKWZ0Oxoe5U3ET-ApQIWYeC4VLZ4tmeTm,UQBeNwQShukLyOWjKWZ0Oxoe5U3ET-ApQIWYeC4VLZ4tmbkj,,Whales Withdraw 1,"['defi', 'pool']",Lucky0041,2025-08-19T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:10C1073837B93FDAAD594284CE8B8EFF7B9CF25427440EB2FC682762E1471365,EQAQwQc4N7k_2q1ZQoTOi47_e5zyVCdEDrL8aCdi4UcTZef4,UQAQwQc4N7k_2q1ZQoTOi47_e5zyVCdEDrL8aCdi4UcTZbo9,,Whales Withdraw 2,"['defi', 'pool']",Lucky0041,2025-08-19T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:D003AF3F88766B0C4764AA32695DC56A10CDEA402F6ED30E27021609E0376C8E,EQDQA68_iHZrDEdkqjJpXcVqEM3qQC9u0w4nAhYJ4Ddsjttc,UQDQA68_iHZrDEdkqjJpXcVqEM3qQC9u0w4nAhYJ4DdsjoaZ,,Whales Withdraw 3,"['defi', 'pool']",Lucky0041,2025-08-19T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:ABD54E04566496A71DACBA73B58E1B47BDE6ADA2B8DF0E9B6D3020A4A1AD09C8,EQCr1U4EVmSWpx2sunO1jhtHveatorjfDpttMCCkoa0JyD1P,UQCr1U4EVmSWpx2sunO1jhtHveatorjfDpttMCCkoa0JyGCK,,Whales Withdraw 4,"['defi', 'pool']",Lucky0041,2025-08-19T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_whales,Ton whales,validator,,ton_whales,,https://tonwhales.com,0:01FF7A02D0C1F5AF87F3D64CED93A361ABD185427AC152039BCEB8720178F3CE,EQAB_3oC0MH1r4fz1kztk6Nhq9GFQnrBUgObzrhyAXjzzjrc,UQAB_3oC0MH1r4fz1kztk6Nhq9GFQnrBUgObzrhyAXjzzmcZ,,Whales Withdraw 5,"['defi', 'pool']",Lucky0041,2025-08-19T12:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
hb_pool,Hb pool,validator,,hb_pool,Validator operator in TON,https://t.me/hb_validator_bot,-1:1189458EEA400D0C5DC5B1A22EDA8DD009BABA5465B2A99C5145733C07D9916C,Ef8RiUWO6kANDF3FsaIu2o3QCbq6VGWyqZxRRXM8B9mRbIQ_,Uf8RiUWO6kANDF3FsaIu2o3QCbq6VGWyqZxRRXM8B9mRbNn6,,HB Pool #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
hb_pool,Hb pool,validator,,hb_pool,Validator operator in TON,https://t.me/hb_validator_bot,-1:BC8BBD5C4BBA73F5FBB3402C5134E231DF51336933E99AC365B866F3242E9C54,Ef-8i71cS7pz9fuzQCxRNOIx31EzaTPpmsNluGbzJC6cVGHp,Uf-8i71cS7pz9fuzQCxRNOIx31EzaTPpmsNluGbzJC6cVDws,,HB Pool #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
mypool,Mypool,validator,,mypool, This pool is managed by mytonctrl ,https://tonvalidators.org/pool/pool_address=Ef-r2YSWiGAQiKXDqypMly-gykFeFAcPqUXB1XbrV5D3kMav,-1:ABD9849688601088A5C3AB2A4C972FA0CA415E14070FA945C1D576EB5790F790,Ef-r2YSWiGAQiKXDqypMly-gykFeFAcPqUXB1XbrV5D3kMav,Uf-r2YSWiGAQiKXDqypMly-gykFeFAcPqUXB1XbrV5D3kJtq,,mypool #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
mypool,Mypool,validator,,mypool, This pool is managed by mytonctrl ,https://tonvalidators.org/pool/pool_address=Ef-r2YSWiGAQiKXDqypMly-gykFeFAcPqUXB1XbrV5D3kMav,-1:576B40E9966E17800032FEEBFDEF1BEB7F9CBD473473781702D8BD1258210C74,Ef9Xa0Dplm4XgAAy_uv97xvrf5y9RzRzeBcC2L0SWCEMdKFH,Uf9Xa0Dplm4XgAAy_uv97xvrf5y9RzRzeBcC2L0SWCEMdPyC,,mypool #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
web_capital,Web capital,validator,,web_capital,Validator operator in TON,https://t.me/cryptostarscream,-1:1E541E2918028C18A196B961E3A90EFD64CFFAA3F59F3BD37458FDF5C4EF6FC9,Ef8eVB4pGAKMGKGWuWHjqQ79ZM_6o_WfO9N0WP31xO9vyWFp,Uf8eVB4pGAKMGKGWuWHjqQ79ZM_6o_WfO9N0WP31xO9vyTys,,Web Capital #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
web_capital,Web capital,validator,,web_capital,Validator operator in TON,https://t.me/cryptostarscream,-1:03028EFA9734CA95EEFE30D4D5EE238B44F3DD3E041857AA1465C9B00E7DE2A0,Ef8DAo76lzTKle7-MNTV7iOLRPPdPgQYV6oUZcmwDn3ioHoU,Uf8DAo76lzTKle7-MNTV7iOLRPPdPgQYV6oUZcmwDn3ioCfR,,Web Capital #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
very_first_pool,Very first pool,validator,,very_first,Validator operator in TON,https://t.me/very_first_pool_bot,-1:20429A7BA4A0FD1B306B72BDE3BBD7DA3E31161CF7AB859E2D1694A20E80D420,Ef8gQpp7pKD9GzBrcr3ju9faPjEWHPerhZ4tFpSiDoDUINxn,Uf8gQpp7pKD9GzBrcr3ju9faPjEWHPerhZ4tFpSiDoDUIIGi,,Very First Pool #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
very_first_pool,Very first pool,validator,,very_first,Validator operator in TON,https://t.me/very_first_pool_bot,-1:DDA1D87623C063A6FC4922B286E68C28E7F0B5459973919B570B71C62EE35913,Ef_dodh2I8BjpvxJIrKG5owo5_C1RZlzkZtXC3HGLuNZE0Sa,Uf_dodh2I8BjpvxJIrKG5owo5_C1RZlzkZtXC3HGLuNZExlf,,Very First Pool #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
cat_libra,Cat libra,validator,,cat_libra,Validator operator in TON,https://t.me/catchain,-1:7C6DED804A8E3103FB764365481F471DA582B2943C9F84BDE72FB0728F3D7CD1,Ef98be2ASo4xA_t2Q2VIH0cdpYKylDyfhL3nL7Byjz180VaU,Uf98be2ASo4xA_t2Q2VIH0cdpYKylDyfhL3nL7Byjz180QtR,,CAT Libra #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
cat_libra,Cat libra,validator,,cat_libra,Validator operator in TON,https://t.me/catchain,-1:21E6977DFD9B9624E9629411FA6BF2CE002C65FD1E8325B58786EB7B40B0CB59,Ef8h5pd9_ZuWJOlilBH6a_LOACxl_R6DJbWHhut7QLDLWSgf,Uf8h5pd9_ZuWJOlilBH6a_LOACxl_R6DJbWHhut7QLDLWXXa,,CAT Libra #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
fastnet_pool_b,Fastnet pool b,validator,,fastnet_pool_b,Validator operator in TON,https://t.me/fastnet_ton_support_bot,-1:3FE9E48249E27209E2CCEEE0B16237A2AED438668F0E129D16E07258258E080B,Ef8_6eSCSeJyCeLM7uCxYjeirtQ4Zo8OEp0W4HJYJY4IC0zK,Uf8_6eSCSeJyCeLM7uCxYjeirtQ4Zo8OEp0W4HJYJY4ICxEP,,Fastnet pool B #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
fastnet_pool_b,Fastnet pool b,validator,,fastnet_pool_b,Validator operator in TON,https://t.me/fastnet_ton_support_bot,-1:E71D1E4850A0817FFA879488C2B145AEA3A6DBAE1D7BE1FFDA25F37ACC802704,Ef_nHR5IUKCBf_qHlIjCsUWuo6bbrh174f_aJfN6zIAnBF9n,Uf_nHR5IUKCBf_qHlIjCsUWuo6bbrh174f_aJfN6zIAnBAKi,,Fastnet pool B #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
global_net_ac,Global net ac,validator,,global_net_ac,Validator operator in TON,https://t.me/global_net_ac_bot,-1:508627EEFE8E96892DC9CC911A8A532E0ED943AA6CB9E5E0860C9E5C6124C60F,Ef9Qhifu_o6WiS3JzJEailMuDtlDqmy55eCGDJ5cYSTGD4BW,Uf9Qhifu_o6WiS3JzJEailMuDtlDqmy55eCGDJ5cYSTGD92T,,Global Net AC Pool #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
global_net_ac,Global net ac,validator,,global_net_ac,Validator operator in TON,https://t.me/global_net_ac_bot,-1:A97069032F8AA37F8E2F37C883F3ECAB8ECFB05563A2E4B550B9D6C329BBA41D,Ef-pcGkDL4qjf44vN8iD8-yrjs-wVWOi5LVQudbDKbukHQvb,Uf-pcGkDL4qjf44vN8iD8-yrjs-wVWOi5LVQudbDKbukHVYe,,Global Net AC Pool #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
vice_city_blues,Vice city blues,validator,,vice_city_blues,Validator operator in TON,https://t.me/vice_ton_bot,-1:B8327309B94512CA2699587E9B18B423487E1E29C68B005F65B7B1A8A647D13F,Ef-4MnMJuUUSyiaZWH6bGLQjSH4eKcaLAF9lt7GopkfRP1s-,Uf-4MnMJuUUSyiaZWH6bGLQjSH4eKcaLAF9lt7GopkfRPwb7,,Vice city blues #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
vice_city_blues,Vice city blues,validator,,vice_city_blues,Validator operator in TON,https://t.me/vice_ton_bot,-1:96FA4E5D407EB8D9997B27935533AB753CCF2A1311936D7F98E743059A5E6DB8,Ef-W-k5dQH642Zl7J5NVM6t1PM8qExGTbX-Y50MFml5tuNxW,Uf-W-k5dQH642Zl7J5NVM6t1PM8qExGTbX-Y50MFml5tuIGT,,Vice city blues #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
amplifier,Amplifier,validator,,amplifier,Validator operator in TON,https://tonvalidators.org/pool_address=Ef8wqS4UJfAKLNtvNUpOskq-_2kD94ShUWvgwfV48mfBaw0B,-1:30A92E1425F00A2CDB6F354A4EB24ABEFF6903F784A1516BE0C1F578F267C16B,Ef8wqS4UJfAKLNtvNUpOskq-_2kD94ShUWvgwfV48mfBaw0B,Uf8wqS4UJfAKLNtvNUpOskq-_2kD94ShUWvgwfV48mfBa1DE,,Amplifier #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
koreaton_pool,Koreaton pool,validator,,koreaton_pool,Validator operator in TON,https://tonvalidators.org/pool/pool_address=Ef9QA9O2zBmzK4r4PR5774n7u3ZuRTyNAS37qGfcuK5_jJg1,-1:5003D3B6CC19B32B8AF83D1E7BEF89FBBB766E453C8D012DFBA867DCB8AE7F8C,Ef9QA9O2zBmzK4r4PR5774n7u3ZuRTyNAS37qGfcuK5_jJg1,Uf9QA9O2zBmzK4r4PR5774n7u3ZuRTyNAS37qGfcuK5_jMXw,,KoreaTON Pool #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
koreaton_pool,Koreaton pool,validator,,koreaton_pool,Validator operator in TON,https://tonvalidators.org/pool/pool_address=Ef9QA9O2zBmzK4r4PR5774n7u3ZuRTyNAS37qGfcuK5_jJg1,-1:9608D4BD6D2A71EB037D72EB0D6F268156919AB6399A51759C762565C70EF0CF,Ef-WCNS9bSpx6wN9cusNbyaBVpGatjmaUXWcdiVlxw7wz9ot,Uf-WCNS9bSpx6wN9cusNbyaBVpGatjmaUXWcdiVlxw7wz4fo,,KoreaTON Pool #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
rangers_pool,Rangers pool,validator,,rangers_pool,Validator operator in TON,https://t.me/japanpool_bot,-1:386E6A793B70ED6235E67560183040734CFB2EF9C3CC720E758B767D6DF748EF,Ef84bmp5O3DtYjXmdWAYMEBzTPsu-cPMcg51i3Z9bfdI78mv,Uf84bmp5O3DtYjXmdWAYMEBzTPsu-cPMcg51i3Z9bfdI75Rq,,Rangers pool #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
rangers_pool,Rangers pool,validator,,rangers_pool,Validator operator in TON,https://t.me/japanpool_bot,-1:F5AB0B1CE4FFE9C62776307F209DA46F44901AD64991CBCE9EAB4242E9759768,Ef_1qwsc5P_pxid2MH8gnaRvRJAa1kmRy86eq0JC6XWXaBg-,Uf_1qwsc5P_pxid2MH8gnaRvRJAa1kmRy86eq0JC6XWXaEX7,,Rangers pool #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
sol_laranga,Sol laranga,validator,,sol_laranga,Validator operator in TON,https://tonvalidators.org/pool_address=Ef9r9nMn8L_mUxvoNUnlf5vmfm3IbYN0IFLpHYIeLjT7tgbL,-1:6BF67327F0BFE6531BE83549E57F9BE67E6DC86D83742052E91D821E2E34FBB6,Ef9r9nMn8L_mUxvoNUnlf5vmfm3IbYN0IFLpHYIeLjT7tgbL,Uf9r9nMn8L_mUxvoNUnlf5vmfm3IbYN0IFLpHYIeLjT7tlsO,,Sol laranja #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
sol_laranga,Sol laranga,validator,,sol_laranga,Validator operator in TON,https://tonvalidators.org/pool_address=Ef9r9nMn8L_mUxvoNUnlf5vmfm3IbYN0IFLpHYIeLjT7tgbL,-1:FBED4C5B9E944575A43A418040E8612324D5CDF43B7929A0498025019C461505,Ef_77UxbnpRFdaQ6QYBA6GEjJNXN9Dt5KaBJgCUBnEYVBRSW,Uf_77UxbnpRFdaQ6QYBA6GEjJNXN9Dt5KaBJgCUBnEYVBUlT,,Sol laranja #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
cat_leo,Cat leo,validator,,cat_leo,Validator operator in TON,https://t.me/catchain,-1:22BBC12234E3F631CCD5BC7B1E162F82AC63B50B8BFA3244923A055970448D19,Ef8iu8EiNOP2MczVvHseFi-CrGO1C4v6MkSSOgVZcESNGfT7,Uf8iu8EiNOP2MczVvHseFi-CrGO1C4v6MkSSOgVZcESNGak-,,CAT Leo #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
cat_leo,Cat leo,validator,,cat_leo,Validator operator in TON,https://t.me/catchain,-1:0078A04C40A5BE3C1F3E4437B22504ACC5042BE681306D078113013604A0E214,Ef8AeKBMQKW-PB8-RDeyJQSsxQQr5oEwbQeBEwE2BKDiFA_U,Uf8AeKBMQKW-PB8-RDeyJQSsxQQr5oEwbQeBEwE2BKDiFFIR,,CAT Leo #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
odin,Odin,validator,,odin,Validator operator in TON,https://t.me/valhalla_pools,-1:E90FF26A5E346E60D138FB1272F93D16C1A71EEC4AEF01F48FAB6FC65BD43642,Ef_pD_JqXjRuYNE4-xJy-T0Wwace7ErvAfSPq2_GW9Q2QhXi,Uf_pD_JqXjRuYNE4-xJy-T0Wwace7ErvAfSPq2_GW9Q2Qkgn,,ODIN #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_syndrome,Ton syndrome,validator,,ton_syndrome,Validator operator in TON,https://t.me/UltraValidatorsBot,-1:10D35D7DE5336BF3BE6A7337F2C98EE29B2FDC42CE3011F31040F15F31DC2A6D,Ef8Q01195TNr875qczfyyY7imy_cQs4wEfMQQPFfMdwqbcIF,Uf8Q01195TNr875qczfyyY7imy_cQs4wEfMQQPFfMdwqbZ_A,,TON syndrome #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_syndrome,Ton syndrome,validator,,ton_syndrome,Validator operator in TON,https://t.me/UltraValidatorsBot,-1:DD13DADD56DDE1373CD653EB07E1E76E710C93B96FB12E000DFB47B7622596A4,Ef_dE9rdVt3hNzzWU-sH4educQyTuW-xLgAN-0e3YiWWpF9x,Uf_dE9rdVt3hNzzWU-sH4educQyTuW-xLgAN-0e3YiWWpAK0,,TON syndrome #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
fastnet_pool_a,Fastnet pool a,validator,,fastnet_pool_a,Validator operator in TON,https://t.me/fastnet_ton_support_bot,-1:482567E7D2A0EB8784BC08126C654CC03EBC50907DC2FC96A756B4168CE6792E,Ef9IJWfn0qDrh4S8CBJsZUzAPrxQkH3C_JanVrQWjOZ5LndS,Uf9IJWfn0qDrh4S8CBJsZUzAPrxQkH3C_JanVrQWjOZ5LiqX,,Fastnet pool A #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
fastnet_pool_a,Fastnet pool a,validator,,fastnet_pool_a,Validator operator in TON,https://t.me/fastnet_ton_support_bot,-1:FFDFCCE6F8CFE44E7E8E808B390CA550CB6AA78C9205E74C59DB4DEB7A05AB23,Ef__38zm-M_kTn6OgIs5DKVQy2qnjJIF50xZ203regWrI-yh,Uf__38zm-M_kTn6OgIs5DKVQy2qnjJIF50xZ203regWrI7Fk,,Fastnet pool A #2,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
blackcastle,Blackcastle,validator,,blackcastle,Validator operator in TON,https://tonvalidators.org/pool_address=Ef8UV8c2po5g_13T2SnNGRYMEvx0tZGLCCRk3P-09nbvZDbV,-1:1457C736A68E60FF5DD3D929CD19160C12FC74B5918B082464DCFFB4F676EF64,Ef8UV8c2po5g_13T2SnNGRYMEvx0tZGLCCRk3P-09nbvZDbV,Uf8UV8c2po5g_13T2SnNGRYMEvx0tZGLCCRk3P-09nbvZGsQ,,BlackCastle #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
kiln,Kiln,validator,,kiln,"Kiln.fi is an enterprise-grade validator and yield management platform, offering secure staking and automated yield services across multiple blockchains",https://www.kiln.fi,0:437AAEB00EE4C10E429495749F50175BC73D73E2FD67357F2F04E120CF6200F8,EQBDeq6wDuTBDkKUlXSfUBdbxz1z4v1nNX8vBOEgz2IA-IQS,UQBDeq6wDuTBDkKUlXSfUBdbxz1z4v1nNX8vBOEgz2IA-NnX,,kiln #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
kiln,Kiln,validator,,kiln,"Kiln.fi is an enterprise-grade validator and yield management platform, offering secure staking and automated yield services across multiple blockchains",https://www.kiln.fi,0:865CDD7609ECE6BAB93E05DCDA80FEDB4756E9EC64FE26B1839BC8EE95EA151B,EQCGXN12Cezmurk-BdzagP7bR1bp7GT-JrGDm8juleoVGzbI,UQCGXN12Cezmurk-BdzagP7bR1bp7GT-JrGDm8juleoVG2sN,,kiln #1,['validator'],Lucky0041,2025-09-29T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
kiln,Kiln,validator,,kiln,"Kiln.fi is an enterprise-grade validator and yield management platform, offering secure staking and automated yield services across multiple blockchains",https://www.kiln.fi,0:1F8E7E7EE0CE47EEAFF6CF8AC28C02060EC959A13D15B19356690F4121A478C3,EQAfjn5-4M5H7q_2z4rCjAIGDslZoT0VsZNWaQ9BIaR4wxi4,UQAfjn5-4M5H7q_2z4rCjAIGDslZoT0VsZNWaQ9BIaR4w0V9,,,[],Lucky0041,2025-11-17T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
kiln,Kiln,validator,,kiln,"Kiln.fi is an enterprise-grade validator and yield management platform, offering secure staking and automated yield services across multiple blockchains",https://www.kiln.fi,-1:262DC5CF3251C2DB8EAAD8913295403BFFF854BABA3E5B90DBB37BF4F3C1F7F2,Ef8mLcXPMlHC246q2JEylUA7__hUuro-W5Dbs3v088H38qNY,Uf8mLcXPMlHC246q2JEylUA7__hUuro-W5Dbs3v088H38v6d,,,[],Lucky0041,2025-11-17T07:07:33Z,1200941b128914d843fc08fee5a832a5176dda9f
